result_dir_name,error_message,specimen_type
BMA-diff_2024-07-25 19:40:55,Too few focus regions found. min_num_focus_regions 10 is not reached by 1 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-28 09:59:12,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 15:16:21,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-01 20:43:32,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-23 05:59:55,Too few focus regions found. min_num_focus_regions 10 is not reached by 6 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-27 17:53:51,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-07-25 08:20:45,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-30 02:27:15,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-05 23:25:00,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-24 12:48:49,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-26 03:14:31,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-26 02:28:26,Too few focus regions found. min_num_focus_regions 10 is not reached by 2 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-04 10:55:11,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-02 23:09:09,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-28 07:37:29,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-28 10:16:28,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-30 01:10:43,Too few focus regions found. min_num_focus_regions 10 is not reached by 3 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 23:09:28,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-03 08:49:54,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-07-25 12:44:42,Too few focus regions found. min_num_focus_regions 10 is not reached by 6 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-24 16:56:08,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 08:57:49,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 06:24:00,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-28 06:05:45,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-04 18:07:35,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 17:46:02,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-29 15:32:56,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-27 03:43:18,Too few focus regions found. min_num_focus_regions 10 is not reached by 5 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-30 03:00:43,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-07-25 09:24:32,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 01:39:51,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 01:39:18,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-06 17:25:50,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 09:45:01,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 10:32:12,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-07-31 21:05:26,"The specimen is not Bone Marrow Aspirate. Instead, it is Others.",BMA
BMA-diff_2024-09-27 07:10:14,Too few focus regions found. min_num_focus_regions 10 is not reached by 9 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-24 10:57:31,Too few focus regions found. min_num_focus_regions 10 is not reached by 5 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-26 01:18:17,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-03 01:33:09,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-26 03:57:09,Too few focus regions found. min_num_focus_regions 10 is not reached by 1 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-29 09:35:11,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-27 14:28:19,Too few focus regions found. min_num_focus_regions 10 is not reached by 1 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 05:21:16,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-29 08:42:06,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 04:16:44,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-07-25 09:44:13,Too few focus regions found. min_num_focus_regions 10 is not reached by 1 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-01 15:34:30,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-04 03:03:36,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 11:38:00,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-30 21:28:06,Too few focus regions found. min_num_focus_regions 10 is not reached by 2 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-23 07:23:08,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-03 21:55:03,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-06 05:05:35,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-27 12:30:36,Too few focus regions found. min_num_focus_regions 10 is not reached by 2 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-07-25 23:40:33,Too few focus regions found. min_num_focus_regions 10 is not reached by 1 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-26 14:10:51,Too few focus regions found. min_num_focus_regions 10 is not reached by 4 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-02 22:28:55,Too few focus regions found. min_num_focus_regions 10 is not reached by 1 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-07-26 03:19:58,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 07:39:19,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
PBS-diff_2024-09-30 17:05:09,,PBS
BMA-diff_2024-07-25 01:28:49,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-29 07:27:41,Too few focus regions found. min_num_focus_regions 10 is not reached by 5 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-05 21:15:29,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 17:39:07,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 02:12:45,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 02:25:28,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 13:37:30,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-24 04:58:41,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 09:35:55,Too few focus regions found. min_num_focus_regions 10 is not reached by 5 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
